warehouse_id,warehouse_name,x_length_m,y_length_m,z_height_m,date,time,stock,loaded_unloaded
WH001,North Zone Depot,34,46,11,2023-09-06,07:00:00,429,loaded
WH001,North Zone Depot,54,55,9,2023-09-06,08:00:00,1086,unloaded
WH001,North Zone Depot,41,48,9,2023-09-06,09:00:00,595,unloaded
WH002,East Zone Hub,40,30,19,2023-09-06,10:00:00,1110,loaded
WH001,North Zone Depot,44,43,15,2023-09-06,11:00:00,267,loaded
WH003,South Central Storage,35,45,10,2023-09-06,12:00:00,601,unloaded
WH001,North Zone Depot,34,41,16,2023-09-06,13:00:00,1078,loaded
WH003,South Central Storage,39,32,15,2023-09-06,14:00:00,188,loaded
WH003,South Central Storage,40,36,17,2023-09-06,15:00:00,645,unloaded
WH003,South Central Storage,42,39,19,2023-09-06,16:00:00,280,loaded
WH003,South Central Storage,42,34,16,2023-09-06,17:00:00,540,loaded
WH003,South Central Storage,30,34,17,2023-09-06,18:00:00,224,loaded
WH001,North Zone Depot,59,30,17,2023-09-06,19:00:00,968,unloaded
WH003,South Central Storage,37,49,10,2023-09-06,20:00:00,1127,loaded
WH003,South Central Storage,45,50,17,2023-09-06,21:00:00,354,loaded
WH001,North Zone Depot,32,57,10,2023-09-06,22:00:00,560,unloaded
WH001,North Zone Depot,51,47,9,2023-09-06,23:00:00,981,unloaded
WH002,East Zone Hub,50,32,18,2023-09-07,00:00:00,372,unloaded
WH003,South Central Storage,43,36,13,2023-09-07,01:00:00,770,loaded
WH002,East Zone Hub,48,41,12,2023-09-07,02:00:00,964,loaded
WH002,East Zone Hub,45,33,16,2023-09-07,03:00:00,98,unloaded
WH003,South Central Storage,34,52,15,2023-09-07,04:00:00,262,loaded
WH003,South Central Storage,47,53,15,2023-09-07,05:00:00,944,loaded
WH001,North Zone Depot,30,40,14,2023-09-07,06:00:00,363,unloaded
WH002,East Zone Hub,45,34,14,2023-09-07,07:00:00,1136,unloaded
WH003,South Central Storage,59,30,16,2023-09-07,08:00:00,282,loaded
WH001,North Zone Depot,44,56,9,2023-09-07,09:00:00,793,unloaded
WH003,South Central Storage,54,51,14,2023-09-07,10:00:00,629,loaded
WH002,East Zone Hub,51,36,15,2023-09-07,11:00:00,1033,loaded
WH001,North Zone Depot,57,33,13,2023-09-07,12:00:00,763,loaded
WH002,East Zone Hub,58,51,18,2023-09-07,13:00:00,1032,unloaded
WH001,North Zone Depot,39,43,9,2023-09-07,14:00:00,744,unloaded
WH001,North Zone Depot,43,32,14,2023-09-07,15:00:00,392,loaded
WH003,South Central Storage,52,33,17,2023-09-07,16:00:00,839,loaded
WH003,South Central Storage,52,39,15,2023-09-07,17:00:00,222,loaded
WH002,East Zone Hub,41,55,14,2023-09-07,18:00:00,962,unloaded
WH001,North Zone Depot,54,38,19,2023-09-07,19:00:00,310,unloaded
WH002,East Zone Hub,32,52,11,2023-09-07,20:00:00,142,loaded
WH003,South Central Storage,41,36,17,2023-09-07,21:00:00,880,unloaded
WH001,North Zone Depot,44,57,16,2023-09-07,22:00:00,662,unloaded
WH003,South Central Storage,47,46,15,2023-09-07,23:00:00,1022,loaded
WH002,East Zone Hub,44,31,18,2023-09-08,00:00:00,31,loaded
WH002,East Zone Hub,56,53,13,2023-09-08,01:00:00,1110,unloaded
WH002,East Zone Hub,44,58,11,2023-09-08,02:00:00,814,unloaded
WH003,South Central Storage,55,39,11,2023-09-08,03:00:00,198,unloaded
WH002,East Zone Hub,55,37,15,2023-09-08,04:00:00,823,unloaded
WH002,East Zone Hub,30,59,10,2023-09-08,05:00:00,494,unloaded
WH001,North Zone Depot,57,41,19,2023-09-08,06:00:00,418,unloaded
WH003,South Central Storage,37,32,8,2023-09-08,07:00:00,304,loaded
WH003,South Central Storage,40,49,9,2023-09-08,08:00:00,81,unloaded
WH001,North Zone Depot,42,38,10,2023-09-08,09:00:00,877,loaded
WH001,North Zone Depot,37,58,10,2023-09-08,10:00:00,985,unloaded
WH003,South Central Storage,52,56,14,2023-09-08,11:00:00,181,loaded
WH001,North Zone Depot,40,34,15,2023-09-08,12:00:00,766,loaded
WH001,North Zone Depot,58,46,18,2023-09-08,13:00:00,815,loaded
WH002,East Zone Hub,34,58,15,2023-09-08,14:00:00,891,unloaded
WH003,South Central Storage,54,30,8,2023-09-08,15:00:00,426,loaded
WH001,North Zone Depot,30,52,13,2023-09-08,16:00:00,522,loaded
WH003,South Central Storage,33,38,13,2023-09-08,17:00:00,266,loaded
WH001,North Zone Depot,52,38,12,2023-09-08,18:00:00,1008,unloaded
WH002,East Zone Hub,50,38,10,2023-09-08,19:00:00,916,unloaded
WH001,North Zone Depot,39,50,10,2023-09-08,20:00:00,451,unloaded
WH003,South Central Storage,51,45,17,2023-09-08,21:00:00,473,loaded
WH003,South Central Storage,59,34,11,2023-09-08,22:00:00,679,unloaded
WH002,East Zone Hub,47,45,12,2023-09-08,23:00:00,865,loaded
WH003,South Central Storage,50,58,14,2023-09-09,00:00:00,1147,unloaded
WH003,South Central Storage,40,44,9,2023-09-09,01:00:00,392,unloaded
WH001,North Zone Depot,44,38,19,2023-09-09,02:00:00,700,unloaded
WH003,South Central Storage,57,52,18,2023-09-09,03:00:00,725,unloaded
WH002,East Zone Hub,56,50,8,2023-09-09,04:00:00,916,unloaded
WH001,North Zone Depot,41,41,19,2023-09-09,05:00:00,1017,loaded
WH002,East Zone Hub,39,52,16,2023-09-09,06:00:00,750,loaded
WH001,North Zone Depot,52,43,16,2023-09-09,07:00:00,853,unloaded
WH002,East Zone Hub,42,46,13,2023-09-09,08:00:00,580,loaded
WH003,South Central Storage,47,31,14,2023-09-09,09:00:00,142,loaded
WH002,East Zone Hub,37,36,17,2023-09-09,10:00:00,891,unloaded
WH003,South Central Storage,48,53,13,2023-09-09,11:00:00,593,unloaded
WH002,East Zone Hub,30,36,9,2023-09-09,12:00:00,1028,loaded
WH001,North Zone Depot,36,57,8,2023-09-09,13:00:00,177,loaded
WH002,East Zone Hub,49,44,19,2023-09-09,14:00:00,605,unloaded
WH001,North Zone Depot,50,47,19,2023-09-09,15:00:00,371,unloaded
WH002,East Zone Hub,59,50,13,2023-09-09,16:00:00,1052,unloaded
WH001,North Zone Depot,35,33,13,2023-09-09,17:00:00,278,unloaded
WH001,North Zone Depot,32,59,17,2023-09-09,18:00:00,168,unloaded
WH001,North Zone Depot,44,41,12,2023-09-09,19:00:00,208,loaded
WH002,East Zone Hub,55,39,19,2023-09-09,20:00:00,750,unloaded
WH002,East Zone Hub,50,50,10,2023-09-09,21:00:00,1049,loaded
WH002,East Zone Hub,57,32,9,2023-09-09,22:00:00,204,unloaded
WH003,South Central Storage,49,39,15,2023-09-09,23:00:00,329,unloaded
WH001,North Zone Depot,38,37,18,2023-09-10,00:00:00,851,unloaded
WH001,North Zone Depot,40,47,17,2023-09-10,01:00:00,1062,loaded
WH001,North Zone Depot,53,38,16,2023-09-10,02:00:00,224,loaded
WH003,South Central Storage,48,58,13,2023-09-10,03:00:00,155,loaded
WH003,South Central Storage,58,48,9,2023-09-10,04:00:00,970,loaded
WH003,South Central Storage,58,45,15,2023-09-10,05:00:00,364,unloaded
WH002,East Zone Hub,50,59,19,2023-09-10,06:00:00,414,unloaded
WH001,North Zone Depot,54,41,8,2023-09-10,07:00:00,293,unloaded
WH003,South Central Storage,57,35,12,2023-09-10,08:00:00,752,unloaded
WH001,North Zone Depot,44,37,14,2023-09-10,09:00:00,891,unloaded
WH002,East Zone Hub,35,42,10,2023-09-10,10:00:00,632,unloaded
WH003,South Central Storage,47,43,10,2023-09-10,11:00:00,916,loaded
WH002,East Zone Hub,54,31,19,2023-09-10,12:00:00,1086,loaded
WH003,South Central Storage,45,39,19,2023-09-10,13:00:00,54,unloaded
WH001,North Zone Depot,51,50,17,2023-09-10,14:00:00,801,loaded
WH002,East Zone Hub,47,51,19,2023-09-10,15:00:00,480,unloaded
WH003,South Central Storage,42,41,13,2023-09-10,16:00:00,397,unloaded
WH002,East Zone Hub,42,32,16,2023-09-10,17:00:00,910,unloaded
WH003,South Central Storage,49,30,18,2023-09-10,18:00:00,186,loaded
WH002,East Zone Hub,48,54,16,2023-09-10,19:00:00,128,unloaded
WH003,South Central Storage,43,56,13,2023-09-10,20:00:00,183,loaded
WH001,North Zone Depot,40,33,17,2023-09-10,21:00:00,176,unloaded
WH001,North Zone Depot,46,37,16,2023-09-10,22:00:00,794,loaded
WH002,East Zone Hub,51,38,16,2023-09-10,23:00:00,148,unloaded
WH001,North Zone Depot,33,50,14,2023-09-11,00:00:00,521,loaded
WH001,North Zone Depot,50,30,18,2023-09-11,01:00:00,300,loaded
WH001,North Zone Depot,52,41,13,2023-09-11,02:00:00,656,loaded
WH001,North Zone Depot,48,55,8,2023-09-11,03:00:00,934,unloaded
WH002,East Zone Hub,37,53,17,2023-09-11,04:00:00,515,unloaded
WH002,East Zone Hub,48,39,15,2023-09-11,05:00:00,704,unloaded
WH003,South Central Storage,41,45,19,2023-09-11,06:00:00,464,unloaded
WH003,South Central Storage,38,37,17,2023-09-11,07:00:00,492,loaded
WH001,North Zone Depot,42,42,15,2023-09-11,08:00:00,515,loaded
WH003,South Central Storage,39,41,13,2023-09-11,09:00:00,772,loaded
WH001,North Zone Depot,36,35,13,2023-09-11,10:00:00,780,loaded
WH001,North Zone Depot,53,35,19,2023-09-11,11:00:00,927,loaded
WH003,South Central Storage,58,40,19,2023-09-11,12:00:00,982,loaded
WH003,South Central Storage,38,35,13,2023-09-11,13:00:00,873,unloaded
WH002,East Zone Hub,58,45,19,2023-09-11,14:00:00,666,unloaded
WH001,North Zone Depot,43,49,11,2023-09-11,15:00:00,352,unloaded
WH003,South Central Storage,59,31,18,2023-09-11,16:00:00,150,loaded
WH001,North Zone Depot,44,52,10,2023-09-11,17:00:00,417,unloaded
WH002,East Zone Hub,48,57,14,2023-09-11,18:00:00,329,unloaded
WH001,North Zone Depot,35,48,14,2023-09-11,19:00:00,718,loaded
WH001,North Zone Depot,53,37,19,2023-09-11,20:00:00,966,loaded
WH002,East Zone Hub,31,32,12,2023-09-11,21:00:00,1150,unloaded
WH002,East Zone Hub,50,43,16,2023-09-11,22:00:00,547,unloaded
WH003,South Central Storage,32,53,11,2023-09-11,23:00:00,481,unloaded
WH003,South Central Storage,33,52,19,2023-09-12,00:00:00,86,loaded
WH003,South Central Storage,59,42,12,2023-09-12,01:00:00,746,unloaded
WH003,South Central Storage,57,52,19,2023-09-12,02:00:00,1080,loaded
WH001,North Zone Depot,58,40,9,2023-09-12,03:00:00,261,unloaded
WH003,South Central Storage,43,49,11,2023-09-12,04:00:00,485,loaded
WH002,East Zone Hub,38,46,15,2023-09-12,05:00:00,510,unloaded
WH003,South Central Storage,52,57,12,2023-09-12,06:00:00,235,unloaded
WH002,East Zone Hub,39,58,11,2023-09-12,07:00:00,1066,unloaded
WH003,South Central Storage,58,34,11,2023-09-12,08:00:00,349,loaded
WH002,East Zone Hub,50,49,13,2023-09-12,09:00:00,535,unloaded
WH001,North Zone Depot,31,42,13,2023-09-12,10:00:00,932,unloaded
WH003,South Central Storage,42,55,10,2023-09-12,11:00:00,544,unloaded
WH001,North Zone Depot,52,47,15,2023-09-12,12:00:00,768,loaded
WH001,North Zone Depot,56,34,18,2023-09-12,13:00:00,558,unloaded
WH003,South Central Storage,47,57,19,2023-09-12,14:00:00,934,unloaded
WH001,North Zone Depot,35,50,17,2023-09-12,15:00:00,486,loaded
WH003,South Central Storage,54,40,9,2023-09-12,16:00:00,500,unloaded
WH001,North Zone Depot,36,40,15,2023-09-12,17:00:00,282,unloaded
WH001,North Zone Depot,30,46,17,2023-09-12,18:00:00,986,unloaded
WH002,East Zone Hub,38,33,9,2023-09-12,19:00:00,1179,loaded
WH002,East Zone Hub,32,50,10,2023-09-12,20:00:00,482,loaded
WH002,East Zone Hub,48,44,16,2023-09-12,21:00:00,804,unloaded
WH001,North Zone Depot,53,58,10,2023-09-12,22:00:00,507,loaded
WH002,East Zone Hub,40,41,15,2023-09-12,23:00:00,380,unloaded
WH001,North Zone Depot,53,43,14,2023-09-13,00:00:00,57,unloaded
WH001,North Zone Depot,33,46,12,2023-09-13,01:00:00,615,loaded
WH001,North Zone Depot,55,47,11,2023-09-13,02:00:00,773,loaded
WH003,South Central Storage,45,30,12,2023-09-13,03:00:00,1094,unloaded
WH003,South Central Storage,55,41,16,2023-09-13,04:00:00,1024,unloaded
WH001,North Zone Depot,47,35,8,2023-09-13,05:00:00,67,loaded
WH001,North Zone Depot,42,49,9,2023-09-13,06:00:00,157,unloaded
WH003,South Central Storage,54,37,19,2023-09-13,07:00:00,784,unloaded
WH002,East Zone Hub,57,34,19,2023-09-13,08:00:00,338,unloaded
WH003,South Central Storage,38,43,10,2023-09-13,09:00:00,1199,loaded
WH002,East Zone Hub,50,38,9,2023-09-13,10:00:00,944,unloaded
WH001,North Zone Depot,52,58,17,2023-09-13,11:00:00,1049,unloaded
WH001,North Zone Depot,56,49,9,2023-09-13,12:00:00,350,unloaded
WH001,North Zone Depot,39,57,17,2023-09-13,13:00:00,155,unloaded
WH003,South Central Storage,32,48,15,2023-09-13,14:00:00,1084,unloaded
WH001,North Zone Depot,58,44,10,2023-09-13,15:00:00,509,unloaded
WH001,North Zone Depot,45,35,17,2023-09-13,16:00:00,803,unloaded
WH001,North Zone Depot,37,33,8,2023-09-13,17:00:00,290,loaded
WH001,North Zone Depot,36,30,8,2023-09-13,18:00:00,699,unloaded
WH001,North Zone Depot,53,45,14,2023-09-13,19:00:00,928,unloaded
WH003,South Central Storage,47,59,11,2023-09-13,20:00:00,1124,loaded
WH001,North Zone Depot,49,46,12,2023-09-13,21:00:00,125,unloaded
WH003,South Central Storage,44,48,17,2023-09-13,22:00:00,501,unloaded
WH002,East Zone Hub,43,49,18,2023-09-13,23:00:00,1097,unloaded
WH003,South Central Storage,47,48,19,2023-09-14,00:00:00,867,loaded
WH002,East Zone Hub,46,32,8,2023-09-14,01:00:00,308,loaded
WH002,East Zone Hub,52,54,15,2023-09-14,02:00:00,88,loaded
WH002,East Zone Hub,37,51,9,2023-09-14,03:00:00,306,unloaded
WH001,North Zone Depot,46,36,17,2023-09-14,04:00:00,213,loaded
WH002,East Zone Hub,41,50,11,2023-09-14,05:00:00,748,unloaded
WH001,North Zone Depot,57,36,18,2023-09-14,06:00:00,748,unloaded
WH001,North Zone Depot,33,31,9,2023-09-14,07:00:00,1010,loaded
WH001,North Zone Depot,33,54,18,2023-09-14,08:00:00,1139,loaded
WH003,South Central Storage,55,50,9,2023-09-14,09:00:00,551,loaded
WH001,North Zone Depot,53,44,19,2023-09-14,10:00:00,484,unloaded
WH001,North Zone Depot,52,30,19,2023-09-14,11:00:00,716,unloaded
WH001,North Zone Depot,35,52,19,2023-09-14,12:00:00,814,unloaded
WH002,East Zone Hub,58,31,16,2023-09-14,13:00:00,1196,loaded
WH002,East Zone Hub,53,42,11,2023-09-14,14:00:00,241,loaded
WH002,East Zone Hub,38,41,16,2023-09-14,15:00:00,338,loaded
WH003,South Central Storage,57,50,11,2023-09-14,16:00:00,356,loaded
WH003,South Central Storage,46,34,10,2023-09-14,17:00:00,1098,loaded
WH003,South Central Storage,30,36,9,2023-09-14,18:00:00,516,unloaded
WH003,South Central Storage,39,56,13,2023-09-14,19:00:00,290,unloaded
WH003,South Central Storage,53,44,12,2023-09-14,20:00:00,517,unloaded
WH002,East Zone Hub,49,35,10,2023-09-14,21:00:00,1163,unloaded
WH001,North Zone Depot,58,45,8,2023-09-14,22:00:00,495,unloaded
WH003,South Central Storage,52,37,17,2023-09-14,23:00:00,601,unloaded
WH002,East Zone Hub,36,59,11,2023-09-15,00:00:00,1083,loaded
WH003,South Central Storage,34,59,17,2023-09-15,01:00:00,388,unloaded
WH002,East Zone Hub,53,43,16,2023-09-15,02:00:00,1011,unloaded
WH001,North Zone Depot,43,31,11,2023-09-15,03:00:00,498,unloaded
WH003,South Central Storage,40,42,18,2023-09-15,04:00:00,981,unloaded
WH002,East Zone Hub,30,43,15,2023-09-15,05:00:00,822,unloaded
WH002,East Zone Hub,33,36,16,2023-09-15,06:00:00,308,loaded
WH001,North Zone Depot,39,44,8,2023-09-15,07:00:00,1132,unloaded
WH003,South Central Storage,36,32,14,2023-09-15,08:00:00,504,loaded
WH003,South Central Storage,34,42,15,2023-09-15,09:00:00,779,unloaded
WH002,East Zone Hub,36,56,17,2023-09-15,10:00:00,367,unloaded
WH003,South Central Storage,59,42,15,2023-09-15,11:00:00,765,loaded
WH002,East Zone Hub,48,45,16,2023-09-15,12:00:00,1122,unloaded
WH002,East Zone Hub,38,30,15,2023-09-15,13:00:00,142,loaded
WH003,South Central Storage,47,42,14,2023-09-15,14:00:00,600,loaded
WH001,North Zone Depot,45,53,12,2023-09-15,15:00:00,931,unloaded
WH001,North Zone Depot,48,32,18,2023-09-15,16:00:00,921,unloaded
WH002,East Zone Hub,38,31,10,2023-09-15,17:00:00,681,unloaded
WH002,East Zone Hub,47,37,12,2023-09-15,18:00:00,1113,unloaded
WH002,East Zone Hub,44,57,11,2023-09-15,19:00:00,795,loaded
WH001,North Zone Depot,45,58,15,2023-09-15,20:00:00,1008,loaded
WH001,North Zone Depot,52,37,18,2023-09-15,21:00:00,509,unloaded
WH003,South Central Storage,49,52,12,2023-09-15,22:00:00,799,loaded
WH001,North Zone Depot,31,45,12,2023-09-15,23:00:00,863,unloaded
WH001,North Zone Depot,51,51,14,2023-09-16,00:00:00,196,unloaded
WH002,East Zone Hub,48,45,8,2023-09-16,01:00:00,1007,loaded
WH003,South Central Storage,34,33,19,2023-09-16,02:00:00,372,loaded
WH001,North Zone Depot,43,58,11,2023-09-16,03:00:00,168,unloaded
WH001,North Zone Depot,42,49,9,2023-09-16,04:00:00,245,unloaded
WH001,North Zone Depot,39,34,19,2023-09-16,05:00:00,932,loaded
WH002,East Zone Hub,33,37,19,2023-09-16,06:00:00,424,unloaded
WH002,East Zone Hub,46,59,13,2023-09-16,07:00:00,237,unloaded
WH002,East Zone Hub,43,31,8,2023-09-16,08:00:00,1078,loaded
WH002,East Zone Hub,31,54,16,2023-09-16,09:00:00,1020,loaded
WH003,South Central Storage,48,34,12,2023-09-16,10:00:00,373,unloaded
WH002,East Zone Hub,47,40,8,2023-09-16,11:00:00,1008,loaded
WH003,South Central Storage,48,38,12,2023-09-16,12:00:00,1077,unloaded
WH002,East Zone Hub,45,49,13,2023-09-16,13:00:00,474,unloaded
WH002,East Zone Hub,58,47,11,2023-09-16,14:00:00,226,loaded
WH002,East Zone Hub,40,54,19,2023-09-16,15:00:00,1111,unloaded
WH003,South Central Storage,36,54,13,2023-09-16,16:00:00,160,unloaded
WH002,East Zone Hub,51,38,11,2023-09-16,17:00:00,121,loaded
WH003,South Central Storage,32,56,19,2023-09-16,18:00:00,918,unloaded
WH002,East Zone Hub,32,38,14,2023-09-16,19:00:00,917,unloaded
WH002,East Zone Hub,41,53,16,2023-09-16,20:00:00,305,loaded
WH002,East Zone Hub,30,39,16,2023-09-16,21:00:00,682,unloaded
WH003,South Central Storage,33,58,18,2023-09-16,22:00:00,943,unloaded
WH002,East Zone Hub,40,51,13,2023-09-16,23:00:00,732,loaded
WH002,East Zone Hub,52,51,10,2023-09-17,00:00:00,742,loaded
WH001,North Zone Depot,53,40,12,2023-09-17,01:00:00,878,unloaded
WH002,East Zone Hub,56,32,9,2023-09-17,02:00:00,538,unloaded
WH002,East Zone Hub,30,54,15,2023-09-17,03:00:00,217,unloaded
WH003,South Central Storage,58,49,9,2023-09-17,04:00:00,249,loaded
WH002,East Zone Hub,30,36,8,2023-09-17,05:00:00,823,loaded
WH001,North Zone Depot,41,55,10,2023-09-17,06:00:00,406,unloaded
WH002,East Zone Hub,35,33,8,2023-09-17,07:00:00,1037,loaded
WH002,East Zone Hub,33,55,16,2023-09-17,08:00:00,1178,unloaded
WH003,South Central Storage,51,49,8,2023-09-17,09:00:00,975,unloaded
WH001,North Zone Depot,56,59,12,2023-09-17,10:00:00,485,loaded
WH001,North Zone Depot,52,53,10,2023-09-17,11:00:00,1136,loaded
WH003,South Central Storage,45,59,14,2023-09-17,12:00:00,624,unloaded
WH002,East Zone Hub,30,48,12,2023-09-17,13:00:00,662,loaded
WH003,South Central Storage,36,46,17,2023-09-17,14:00:00,130,loaded
WH002,East Zone Hub,41,40,8,2023-09-17,15:00:00,840,loaded
WH003,South Central Storage,38,31,12,2023-09-17,16:00:00,829,loaded
WH001,North Zone Depot,30,32,18,2023-09-17,17:00:00,56,loaded
WH002,East Zone Hub,39,48,11,2023-09-17,18:00:00,296,unloaded
WH001,North Zone Depot,42,57,8,2023-09-17,19:00:00,1114,loaded
WH001,North Zone Depot,40,30,15,2023-09-17,20:00:00,614,loaded
WH001,North Zone Depot,33,54,10,2023-09-17,21:00:00,737,unloaded
WH003,South Central Storage,31,42,13,2023-09-17,22:00:00,782,loaded
WH003,South Central Storage,32,48,8,2023-09-17,23:00:00,977,unloaded
WH001,North Zone Depot,54,50,14,2023-09-18,00:00:00,1030,loaded
WH001,North Zone Depot,33,52,18,2023-09-18,01:00:00,82,loaded
WH001,North Zone Depot,45,59,18,2023-09-18,02:00:00,93,loaded
WH001,North Zone Depot,35,56,17,2023-09-18,03:00:00,449,loaded
WH003,South Central Storage,32,55,9,2023-09-18,04:00:00,470,loaded
WH003,South Central Storage,57,58,11,2023-09-18,05:00:00,627,unloaded
WH001,North Zone Depot,43,33,15,2023-09-18,06:00:00,641,unloaded
WH003,South Central Storage,49,55,12,2023-09-18,07:00:00,95,unloaded
WH002,East Zone Hub,42,38,18,2023-09-18,08:00:00,1124,loaded
WH001,North Zone Depot,44,49,19,2023-09-18,09:00:00,910,unloaded
WH001,North Zone Depot,30,47,10,2023-09-18,10:00:00,598,loaded
WH002,East Zone Hub,38,55,8,2023-09-18,11:00:00,583,unloaded
WH001,North Zone Depot,32,42,13,2023-09-18,12:00:00,619,unloaded
WH001,North Zone Depot,34,46,16,2023-09-18,13:00:00,803,loaded
WH003,South Central Storage,32,52,8,2023-09-18,14:00:00,272,loaded
WH001,North Zone Depot,40,57,14,2023-09-18,15:00:00,479,loaded
WH003,South Central Storage,39,40,13,2023-09-18,16:00:00,1061,loaded
WH002,East Zone Hub,41,48,10,2023-09-18,17:00:00,766,loaded
WH003,South Central Storage,54,49,12,2023-09-18,18:00:00,534,unloaded
WH001,North Zone Depot,58,44,10,2023-09-18,19:00:00,885,loaded
WH003,South Central Storage,49,49,16,2023-09-18,20:00:00,745,unloaded
WH003,South Central Storage,38,58,12,2023-09-18,21:00:00,494,unloaded
WH001,North Zone Depot,35,45,18,2023-09-18,22:00:00,522,unloaded
WH001,North Zone Depot,32,35,15,2023-09-18,23:00:00,312,unloaded
WH003,South Central Storage,59,51,8,2023-09-19,00:00:00,1078,unloaded
WH003,South Central Storage,39,56,14,2023-09-19,01:00:00,757,loaded
WH003,South Central Storage,37,34,12,2023-09-19,02:00:00,441,loaded
WH002,East Zone Hub,53,48,9,2023-09-19,03:00:00,435,unloaded
WH003,South Central Storage,53,42,13,2023-09-19,04:00:00,407,loaded
WH002,East Zone Hub,43,47,13,2023-09-19,05:00:00,587,loaded
WH002,East Zone Hub,56,55,15,2023-09-19,06:00:00,932,loaded
WH001,North Zone Depot,56,57,17,2023-09-19,07:00:00,135,loaded
WH001,North Zone Depot,40,56,12,2023-09-19,08:00:00,452,unloaded
WH001,North Zone Depot,49,58,16,2023-09-19,09:00:00,68,loaded
WH003,South Central Storage,42,42,13,2023-09-19,10:00:00,1060,loaded
WH003,South Central Storage,36,32,16,2023-09-19,11:00:00,748,unloaded
WH001,North Zone Depot,49,57,12,2023-09-19,12:00:00,351,loaded
WH002,East Zone Hub,40,46,15,2023-09-19,13:00:00,400,loaded
WH002,East Zone Hub,45,38,17,2023-09-19,14:00:00,495,loaded
WH001,North Zone Depot,43,44,13,2023-09-19,15:00:00,980,unloaded
WH003,South Central Storage,39,43,19,2023-09-19,16:00:00,173,loaded
WH003,South Central Storage,41,42,14,2023-09-19,17:00:00,836,loaded
WH001,North Zone Depot,38,50,15,2023-09-19,18:00:00,400,loaded
WH001,North Zone Depot,48,32,13,2023-09-19,19:00:00,78,unloaded
